pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dx	no_sites	count_diffs	count_comparisons	count_missing
Female	Male	OZ251426.1	31650001	31700000	0.006791823802712	21231	2298	338348	1348
Female	Male	OZ251426.1	31700001	31750000	0.0056598467271321	21444	1932	341352	1752
Female	Male	OZ251426.1	31750001	31800000	0.0059234785148406	13737	1298	219128	664
Female	Male	OZ251426.1	31800001	31850000	0.0069190485942482	17197	1892	273448	1704
Female	Male	OZ251426.1	31850001	31900000	0.0085058167463815	23999	3258	383032	952
Female	Male	OZ251426.1	31900001	31950000	0.0068881490059834	20968	2284	331584	3920
Female	Male	OZ251426.1	31950001	32000000	0.0063645824993995	18737	1908	299784	8
Female	Male	OZ251426.1	32000001	32050000	0.0082033908335059	16922	2218	270376	376
Female	Male	OZ251426.1	32050001	32100000	0.0063347220494963	16118	1630	257312	576
Female	Male	OZ251426.1	32100001	32150000	0.005823263939438	6936	640	109904	1072
Female	Male	OZ251426.1	32150001	32200000	0.0051217377876151	9883	796	155416	2712
Female	Male	OZ251426.1	32200001	32250000	0.0060429208216534	21847	2104	348176	1376
Female	Male	OZ251426.1	32250001	32300000	0.0065935635394185	15799	1662	252064	1792
Female	Male	OZ251426.1	32300001	32350000	0.0067870691077024	15200	1646	242520	680
Female	Male	OZ251426.1	32350001	32400000	0.0068989792326645	7187	784	113640	1352
Female	Male	OZ251426.1	32400001	32450000	0.0053778658363996	10600	912	169584	16
Female	Male	OZ251426.1	32450001	32500000	0.0057513191557403	25019	2302	400256	48
Female	Male	OZ251426.1	32500001	32550000	0.0012289730394039	26038	512	416608	0
Female	Male	OZ251426.1	32550001	32600000	0.0046180803041102	25268	1866	404064	224
Female	Male	OZ251426.1	32600001	32650000	0.006432293881121	20678	2118	329276	1908
Female	Male	OZ251426.1	32650001	32700000	0.0042979763172733	20058	1372	319220	1852
Female	Male	OZ251426.1	32700001	32750000	0.0040010573364733	20815	1332	332912	128
Female	Male	OZ251426.1	32750001	32800000	0.0036237181227678	24017	1388	383032	1240
Female	Male	OZ251426.1	32800001	32850000	0.0071768664739803	17924	2056	286476	308
Female	Male	OZ251426.1	32850001	32900000	0.0070350435850933	17107	1924	273488	224
Female	Male	OZ251426.1	32900001	32950000	0.0045446303096241	22059	1604	352944	0
Female	Male	OZ251426.1	32950001	33000000	0.0057855137316837	22799	2110	364704	80
Female	Male	OZ251426.1	33000001	33050000	0.0065963893447797	23785	2508	380208	352
Female	Male	OZ251426.1	33050001	33100000	0.0061903665617885	19586	1936	312744	632
Female	Male	OZ251426.1	33100001	33150000	0.005498468640419	22551	1982	360464	352
Female	Male	OZ251426.1	33150001	33200000	0.0059884713919726	23440	2244	374720	320
Female	Male	OZ251426.1	33200001	33250000	0.0047423830778187	20622	1564	329792	160
Female	Male	OZ251426.1	33250001	33300000	0.0037200272093418	17652	1050	282256	176
Female	Male	OZ251426.1	33300001	33350000	0.0065597667638483	18530	1944	296352	128
Female	Male	OZ251426.1	33350001	33400000	0.006182304121536	17799	1758	284360	424
Female	Male	OZ251426.1	33400001	33450000	0.0055463451394122	16606	1472	265400	296
Female	Male	OZ251426.1	33450001	33500000	0.0046507344476677	21863	1616	347472	2336
Female	Male	OZ251426.1	33500001	33550000	0.0058209796970673	18618	1734	297888	0
Female	Male	OZ251426.1	33550001	33600000	0.0032612112321877	19096	996	305408	128
Female	Male	OZ251426.1	33600001	33650000	0.0025459806895016	18034	732	287512	1032
Female	Male	OZ251426.1	33650001	33700000	0.0031752012645664	27209	1382	435248	96
Female	Male	OZ251426.1	33700001	33750000	0.0041722058683885	21062	1406	336992	0
Female	Male	OZ251426.1	33750001	33800000	0.0027056811079311	15340	658	243192	2248
Female	Male	OZ251426.1	33800001	33850000	0.0055101074978027	7549	652	118328	2456
Female	Male	OZ251426.1	33850001	33900000	0.0032234473447344	22286	1146	355520	1056
Female	Male	OZ251426.1	33900001	33950000	0.0022607519225291	14064	508	224704	320
Female	Male	OZ251426.1	33950001	34000000	0.0029682398337785	20262	960	323424	768
Female	Male	OZ251426.1	34000001	34050000	0.0027877586420517	16205	720	258272	1008
Female	Male	OZ251426.1	34050001	34100000	0.0012428892394473	20919	416	334704	0
Female	Male	OZ251426.1	34100001	34150000	0.001323664825046	19548	414	312768	0
Female	Male	OZ251426.1	34150001	34200000	0.0010649627263045	11268	192	180288	0
Female	Male	OZ251426.1	34200001	34250000	0.0012381719347694	12418	246	198680	8
Female	Male	OZ251426.1	34250001	34300000	0.0004631252190457	20010	148	319568	592
Female	Male	OZ251426.1	34300001	34350000	0.0012521642344793	8086	162	129376	0
Female	Male	OZ251426.1	34350001	34400000	0.0066006600660066	152	16	2424	8
